Product type,SKU,Price,Availability,Number of products sold,Revenue generated,Customer demographics,Stock levels,Lead times,Order quantities,Shipping times,Shipping carriers,Shipping costs,Supplier name,Location,Lead time,Production volumes,Manufacturing lead time,Manufacturing costs,Inspection results,Defect rates,Transportation modes,Routes,Costs
cosmetics,C640265-4580/20,,28.0,77.0,,Male,71.0,9.0,26.0,1.0,Carrier A,,Supplier 2,Mumbai,12.0,857.0,8.0,$39.48,Fail,4.94,Sea,routeC,322.77
haircare,C640247-4576/13,63.3,3.0,842.0,$1190.4,Female,70.0,18.0,4.0,7.0,Carrier B,$1.43,Supplier 2,Chennai,,335.0,28.0,$80.19,Fail,4.77,,C,878.47
cosmetics,C640247-4586/02,6.6,34.0,165.0,$9364.85,Male,99.0,18.0,67.0,9.0,,$7.39,Supplier 5,Delhi,12.0,387.0,23.0,$20.45,Pending,4.7,Sea,A route,708.0
skincare,C640247-4580/20,31.69,34.0,931.0,$5772.92,Male,14.0,8.0,44.0,,Carrier C,$3.18,Supplier 4,Bangalore,17.0,,,$43.27,Pending,4.95,Road,A,486.95
haircare,C640217-4576/13,,,468.0,,Unknown,,7.0,32.0,8.0,Carrier B,$7.52,Supplier 3,Kolkata,8.0,622.0,23.0,,Pending,0.21,Sea,C route,906.99
cosmetics,C640217-4586/02,26.65,62.0,842.0,$4696.29,,72.0,28.0,91.0,1.0,Carrier B,$3.05,Supplier 2,Delhi,8.0,242.0,13.0,$27.98,Pending,0.81,Air,B route,143.58
cosmetics,C640217-4580/20,6.63,,683.0,,Non-binary,4.0,19.0,10.0,7.0,Carrier C,$8.12,Supplier 2,Kolkata,1.0,962.0,14.0,$41.82,Fail,2.16,,A,218.9
cosmetics,C640479-0526/0X,14.09,48.0,75.0,$3346.33,Male,23.0,26.0,99.0,4.0,Carrier A,$6.28,Supplier 4,Bangalore,3.0,898.0,10.0,$88.82,Fail,4.69,Sea,routeB,854.78
cosmetics,C640479-0521/0U,4.35,2.0,,$5840.33,,80.0,21.0,,1.0,Carrier B,$2.31,Supplier 1,Kolkata,16.0,921.0,25.0,$50.97,Fail,1.18,Road,B,348.48
haircare,C640479-1802/0X,72.66,73.0,,$7614.61,Female,18.0,2.0,44.0,1.0,Carrier C,$7.29,Supplier 2,Chennai,18.0,725.0,19.0,$89.51,Pass,0.77,,c,371.9
skincare,C640479-0725/07,5.48,29.0,109.0,$9717.26,,26.0,28.0,12.0,1.0,Carrier C,$1.97,Supplier 2,Mumbai,1.0,490.0,6.0,,Fail,0.4,Sea,routeA,394.26
cosmetics,C640465-0526/0X,88.92,45.0,240.0,$5019.4,Unknown,14.0,1.0,10.0,4.0,Carrier B,,Supplier 2,Delhi,3.0,603.0,9.0,$67.23,Fail,2.11,Road,C route,533.93
cosmetics,C640465-0521/0U,55.79,81.0,388.0,$2225.73,Unknown,80.0,4.0,8.0,1.0,Carrier C,,Supplier 5,Kolkata,13.0,434.0,7.0,$61.66,Pending,3.11,Air,,541.58
cosmetics,C640465-1802/0X,23.55,62.0,668.0,$2114.31,Male,,17.0,8.0,3.0,Carrier A,,Supplier 2,Chennai,2.0,341.0,14.0,$64.01,Pending,1.58,Air,,689.18
cosmetics,C640465-0725/07,90.74,64.0,997.0,$5067.34,Unknown,85.0,20.0,,,Carrier A,$1.85,Supplier 4,Bangalore,21.0,197.0,20.0,$66.62,Pending,4.38,Sea,C,221.64
skincare,C640447-0526/0X,78.51,84.0,794.0,$2900.18,Male,73.0,17.0,55.0,3.0,Carrier A,$3.33,Supplier 3,Bangalore,,948.0,28.0,$80.05,Pending,0.92,Road,route_C,206.34
cosmetics,C640447-0521/0U,,75.0,953.0,,Female,53.0,24.0,25.0,7.0,,$4.13,,Kolkata,29.0,123.0,16.0,$52.02,Pass,2.93,Air,B route,780.08
cosmetics,C640447-1802/0X,89.63,94.0,328.0,$6327.36,Unknown,15.0,21.0,68.0,1.0,Carrier C,$4.52,Supplier 1,Mumbai,5.0,105.0,15.0,$38.25,Fail,0.32,Sea,routeA,291.23
haircare,C640447-0725/07,48.83,27.0,39.0,$7437.06,Female,72.0,9.0,84.0,4.0,Carrier C,$1.69,Supplier 1,Bangalore,29.0,366.0,5.0,$80.23,Fail,2.53,Road,routeB,353.78
cosmetics,C640565-3071/0D,98.2,75.0,700.0,$3020.16,Female,,19.0,54.0,7.0,Carrier A,$7.02,Supplier 2,,25.0,800.0,7.0,$64.41,Fail,2.12,Air,a,826.37
skincare,C640565-2070/0D,31.72,68.0,716.0,$3749.54,Unknown,60.0,11.0,88.0,6.0,,,,Delhi,13.0,457.0,27.0,$86.25,Pass,1.7,Road,routeA,663.28
cosmetics,C640565-8924/0X,12.95,56.0,479.0,$8399.82,Non-binary,84.0,1.0,43.0,9.0,Carrier A,$2.97,Supplier 4,Delhi,16.0,594.0,14.0,,Pass,2.53,Road,A route,541.93
skincare,C640565-8921/0X,4.1,14.0,861.0,,Male,41.0,13.0,15.0,9.0,Carrier A,$6.4,Supplier 4,Chennai,21.0,566.0,22.0,$37.46,Pending,4.58,Road,C route,113.2
cosmetics,C640547-3071/0D,,56.0,752.0,$7348.69,Unknown,35.0,16.0,5.0,7.0,Carrier C,,Supplier 2,Bangalore,13.0,429.0,13.0,$23.7,Pass,3.95,,,
cosmetics,C640547-2070/0D,16.59,63.0,974.0,$3524.99,Non-binary,56.0,26.0,84.0,1.0,Carrier B,$9.74,Supplier 3,Mumbai,23.0,360.0,18.0,$46.46,Pending,4.12,Air,B,428.46
cosmetics,C640547-8924/0X,93.94,99.0,,$6730.38,,56.0,17.0,98.0,8.0,Carrier A,$9.55,Supplier 5,Bangalore,4.0,899.0,6.0,$79.55,Fail,1.84,Sea,routeB,192.01
skincare,C640547-8921/0X,56.96,69.0,642.0,$7366.1,Female,92.0,8.0,25.0,2.0,Carrier B,$1.7,Supplier 4,Delhi,17.0,245.0,3.0,$99.58,Fail,4.31,Air,A,407.21
skincare,H268000-0000/00,50.71,14.0,,,Female,64.0,15.0,97.0,7.0,Carrier B,$8.99,Supplier 4,Mumbai,14.0,214.0,6.0,$83.86,Pending,,Sea,B,378.23
haircare,H228600-0004/00,22.38,30.0,793.0,,Non-binary,57.0,22.0,95.0,4.0,Carrier A,$2.65,Supplier 3,,27.0,682.0,25.0,$38.67,Pass,1.03,Road,,323.92
skincare,H228600-0003/00,42.9,72.0,100.0,$3500.06,Non-binary,79.0,8.0,36.0,,Carrier C,$2.1,Supplier 3,Mumbai,19.0,661.0,,$90.3,,0.06,Sea,A route,
haircare,H228600-0002/00,23.2,54.0,824.0,,Male,36.0,1.0,98.0,,Carrier A,$9.99,Supplier 3,,26.0,,20.0,$27.34,Pass,3.49,Road,route_B,369.77
skincare,R089762-0000/18,67.48,71.0,804.0,$6774.25,Female,53.0,23.0,22.0,5.0,Carrier C,$5.08,Supplier 1,Bangalore,1.0,710.0,12.0,$98.7,Pending,0.56,Sea,c,268.61
cosmetics,R089761-0000/18,18.64,64.0,469.0,$4831.26,Unknown,74.0,11.0,47.0,3.0,Carrier B,$5.35,Supplier 5,Delhi,16.0,489.0,4.0,$58.62,Pending,1.69,Sea,route_C,207.58
cosmetics,R089755-0000/04,63.75,45.0,957.0,$1368.68,Non-binary,42.0,7.0,60.0,4.0,Carrier C,$2.74,Supplier 3,Delhi,13.0,352.0,29.0,$48.25,Pending,0.45,Air,route_B,728.39
skincare,R089753-0000/04,71.67,97.0,288.0,$4799.31,Male,68.0,6.0,21.0,8.0,Carrier B,$8.23,Supplier 5,,11.0,438.0,17.0,$90.77,Pending,3.92,Road,b,592.46
cosmetics,R089754-0000/04,14.9,3.0,811.0,$7312.61,Unknown,27.0,3.0,61.0,9.0,,$3.97,Supplier 3,Kolkata,9.0,,2.0,$82.36,Fail,3.64,Rail,b,823.3
skincare,R089752-0000/04,32.58,71.0,606.0,$9208.4,Female,66.0,2.0,62.0,5.0,Carrier B,$1.16,Supplier 4,Delhi,14.0,628.0,16.0,$63.58,Pass,1.65,Sea,route_A,332.15
cosmetics,R089755-0000/20,79.14,36.0,113.0,$3416.53,,56.0,12.0,85.0,8.0,,$6.97,Supplier 4,Mumbai,29.0,478.0,,$36.38,Fail,3.16,Rail,a,659.11
skincare,R089753-0000/20,16.85,38.0,405.0,$1408.83,Male,97.0,29.0,45.0,1.0,Carrier C,$2.27,Supplier 4,Kolkata,6.0,455.0,4.0,$59.88,Fail,0.13,Sea,c,522.61
cosmetics,R089754-0000/20,42.72,78.0,363.0,$1198.66,Unknown,,16.0,71.0,7.0,Carrier C,$9.22,Supplier 4,Mumbai,17.0,244.0,7.0,$15.76,Fail,3.32,Road,routeA,194.12
skincare,R089752-0000/20,33.63,61.0,160.0,$4495.72,Non-binary,96.0,27.0,25.0,4.0,Carrier C,$4.59,Supplier 2,,,962.0,22.0,$24.79,Fail,4.93,Air,b,466.78
,R089755-0000/06,31.15,21.0,232.0,$2624.82,,68.0,25.0,38.0,3.0,Carrier B,$8.75,Supplier 3,Bangalore,11.0,117.0,4.0,$98.39,Fail,0.3,Road,A route,541.8
cosmetics,R089753-0000/06,50.71,10.0,362.0,$2537.32,Male,52.0,9.0,98.0,1.0,Carrier B,$1.82,Supplier 5,,15.0,278.0,20.0,$68.78,Pass,1.89,Air,,239.8
skincare,R089754-0000/06,49.61,80.0,20.0,$9634.42,Female,4.0,,79.0,2.0,Carrier B,$3.45,Supplier 3,Delhi,1.0,340.0,2.0,$77.55,Pass,1.4,Air,route_C,783.18
haircare,R089752-0000/06,24.91,74.0,178.0,,Unknown,71.0,12.0,72.0,7.0,Carrier B,$1.02,Supplier 2,Bangalore,5.0,606.0,4.0,$34.16,Fail,1.41,,route_A,293.78
skincare,R089625-0000/00,37.14,26.0,769.0,$2945.2,Male,40.0,26.0,47.0,7.0,Carrier A,$3.91,Supplier 2,Mumbai,18.0,455.0,,$52.42,Pending,2.07,Rail,routeA,246.51
skincare,R089623-0000/00,5.47,35.0,528.0,$6046.41,Unknown,,23.0,17.0,7.0,Carrier C,$7.32,Supplier 2,Mumbai,13.0,793.0,18.0,$28.47,,2.74,Sea,a,115.97
haircare,R089624-0000/00,74.29,59.0,198.0,$9494.59,Non-binary,34.0,28.0,97.0,8.0,Carrier B,$6.49,Supplier 2,Chennai,21.0,114.0,9.0,$12.88,Fail,4.77,Sea,C route,996.25
skincare,R089622-0000/00,66.02,61.0,651.0,$5593.68,Non-binary,66.0,21.0,82.0,4.0,,$4.79,Supplier 2,Chennai,12.0,266.0,17.0,$67.39,Fail,3.48,Rail,B,127.08
skincare,R089621-0000/00,93.0,30.0,188.0,$6186.45,Non-binary,86.0,6.0,60.0,6.0,,$1.31,Supplier 4,Mumbai,,979.0,7.0,$91.6,Pending,4.58,Sea,c,359.62
haircare,R089600-0000/04,76.32,4.0,260.0,$4191.84,Unknown,83.0,17.0,23.0,8.0,Carrier A,$7.15,Supplier 5,Bangalore,9.0,437.0,7.0,$87.33,Pending,,Rail,A route,558.96
cosmetics,R089400-0000/05,73.88,20.0,320.0,$1819.8,Female,4.0,14.0,62.0,5.0,Carrier C,$3.9,,,7.0,640.0,15.0,$44.71,Fail,2.7,Air,routeA,742.63
cosmetics,R089500-0000/04,59.11,10.0,345.0,$3329.45,Unknown,72.0,13.0,62.0,1.0,Carrier B,$3.53,Supplier 1,Delhi,25.0,421.0,21.0,$11.22,Fail,2.94,Air,A,217.5
skincare,R089300-0000/05,23.76,38.0,687.0,$6167.4,Unknown,94.0,22.0,65.0,3.0,Carrier B,$5.43,Supplier 4,Kolkata,,786.0,16.0,,Fail,1.96,Road,route_A,312.38
haircare,R089200-0000/05,9.39,96.0,,,Non-binary,24.0,28.0,41.0,8.0,Carrier A,$8.21,Supplier 3,Bangalore,19.0,155.0,18.0,$20.35,Pending,1.02,Air,C route,174.68
skincare,R089600-0000/01,73.52,47.0,827.0,$3385.72,Female,13.0,3.0,37.0,2.0,Carrier B,$4.32,Supplier 4,Mumbai,1.0,,24.0,$71.65,Pending,3.95,Rail,route_B,173.99
cosmetics,R089400-0000/02,6.01,83.0,745.0,$7826.71,Unknown,35.0,23.0,,4.0,Carrier B,$2.74,Supplier 5,Bangalore,29.0,474.0,15.0,$39.81,Fail,3.07,Air,A,236.38
cosmetics,R089500-0000/01,80.14,9.0,116.0,$4348.68,Male,20.0,22.0,81.0,5.0,Carrier C,$3.5,Supplier 1,Delhi,14.0,870.0,27.0,$71.01,Fail,1.34,Road,C route,232.04
skincare,R089300-0000/02,6.47,76.0,145.0,,Male,24.0,20.0,84.0,3.0,Carrier C,$2.3,Supplier 1,Mumbai,15.0,375.0,16.0,$46.07,Pass,2.98,Sea,routeB,822.89
haircare,R089685-0000/08,47.0,21.0,,$9705.27,Non-binary,,10.0,27.0,8.0,,$8.33,Supplier 3,,4.0,646.0,3.0,$24.38,Pass,0.06,Air,a,551.55
cosmetics,R089683-0000/08,83.91,73.0,229.0,$3621.51,Non-binary,67.0,6.0,2.0,1.0,,$7.78,Supplier 3,Delhi,13.0,683.0,27.0,$19.26,,4.03,,B route,701.57
cosmetics,R089684-0000/08,80.67,44.0,91.0,$5880.18,Female,1.0,19.0,94.0,5.0,Carrier A,$7.95,Supplier 2,Bangalore,,954.0,17.0,,Pending,4.9,Road,C route,137.75
cosmetics,R089682-0000/08,42.96,65.0,779.0,,Female,75.0,21.0,81.0,2.0,Carrier B,$7.87,Supplier 1,Delhi,22.0,918.0,27.0,$78.14,Pending,3.5,Road,routeB,715.92
skincare,R089681-0000/08,33.77,,803.0,$3048.21,Non-binary,83.0,1.0,27.0,2.0,Carrier A,$6.07,Supplier 4,Chennai,28.0,728.0,28.0,$49.85,Pending,0.83,Sea,b,894.57
skincare,R089685-0000/20,63.76,26.0,621.0,$4859.71,Male,91.0,17.0,36.0,3.0,Carrier C,$2.15,Supplier 3,Mumbai,7.0,279.0,11.0,$96.24,Pass,3.83,Air,route_C,560.76
skincare,R089683-0000/20,28.57,14.0,592.0,$2311.92,Female,,5.0,1.0,7.0,Carrier C,$9.11,Supplier 5,Chennai,2.0,585.0,,$96.93,,4.62,Rail,routeA,850.62
skincare,R089684-0000/20,35.49,82.0,975.0,$1207.36,Male,30.0,9.0,23.0,7.0,Carrier C,$3.21,Supplier 3,Bangalore,13.0,763.0,29.0,$30.24,Pending,1.31,Road,route_C,418.32
cosmetics,R089682-0000/20,76.61,92.0,261.0,$5128.46,Unknown,10.0,12.0,42.0,8.0,Carrier A,$8.16,Supplier 1,Kolkata,26.0,411.0,1.0,$41.2,Fail,4.21,Air,c,492.24
haircare,R089681-0000/20,54.31,,218.0,,Non-binary,84.0,,61.0,2.0,,$7.34,Supplier 3,Bangalore,17.0,980.0,19.0,$96.6,Pending,3.48,Air,route_C,146.25
haircare,R089765-0000/18,36.47,8.0,738.0,$6478.49,Non-binary,45.0,6.0,80.0,,Carrier B,$5.33,Supplier 1,Delhi,,734.0,,$83.07,Pending,1.61,Rail,c,139.9
cosmetics,R089763-0000/18,28.93,58.0,453.0,$6324.47,Unknown,33.0,27.0,45.0,8.0,Carrier B,$5.49,,Chennai,19.0,493.0,23.0,$33.3,Pending,1.23,Road,route_C,307.45
cosmetics,R089764-0000/18,45.38,29.0,777.0,$2782.99,Unknown,84.0,13.0,90.0,7.0,Carrier B,$9.57,Supplier 1,Mumbai,12.0,130.0,8.0,$78.85,Pass,1.68,Air,routeB,298.14
cosmetics,H400402-0000/00,39.61,13.0,546.0,$9631.7,Non-binary,86.0,14.0,12.0,3.0,Carrier C,$3.41,Supplier 4,Bangalore,,348.0,14.0,$79.0,Fail,,Sea,A,
haircare,H400400-0000/00,30.0,91.0,565.0,$7182.95,Female,91.0,16.0,29.0,4.0,,$4.05,Supplier 3,Chennai,16.0,411.0,15.0,$44.85,Pending,0.43,Air,A,819.82
haircare,R171600-0000/00,66.5,89.0,914.0,$4202.86,Male,26.0,14.0,82.0,4.0,Carrier B,$4.29,Supplier 2,Chennai,21.0,605.0,29.0,$48.19,Fail,3.49,Road,B route,
cosmetics,R171500-0000/00,55.5,57.0,222.0,$7049.7,Male,63.0,19.0,90.0,1.0,Carrier A,,Supplier 2,Mumbai,24.0,127.0,19.0,$83.72,Fail,3.27,Air,route_C,556.1
haircare,R171400-0000/00,38.47,71.0,379.0,$5525.41,Female,8.0,15.0,72.0,2.0,Carrier A,$6.55,Supplier 5,Kolkata,3.0,267.0,28.0,$19.68,Pass,3.15,Air,routeC,181.24
cosmetics,R171300-0000/00,43.83,13.0,526.0,$1226.8,,29.0,24.0,36.0,,Carrier B,$8.18,Supplier 3,Chennai,6.0,332.0,14.0,$55.99,Pending,0.71,Road,a,112.06
skincare,H267700-0000/01,76.63,26.0,132.0,$1160.87,Female,91.0,,25.0,4.0,Carrier A,$3.44,Supplier 5,Mumbai,22.0,817.0,14.0,$19.27,Fail,3.09,Rail,c,138.8
cosmetics,C638313-0000/06,19.45,65.0,815.0,$9041.71,Male,7.0,21.0,37.0,6.0,Carrier B,$5.75,Supplier 5,Delhi,13.0,781.0,15.0,$40.79,Fail,4.95,Road,B,142.88
cosmetics,C638313-0000/20,79.96,4.0,789.0,$3065.66,Female,,1.0,43.0,7.0,Carrier C,$3.08,Supplier 4,Bangalore,18.0,374.0,6.0,$49.44,Fail,1.71,,a,616.01
cosmetics,C638265-0000/36,,65.0,311.0,$7941.76,Female,,18.0,73.0,3.0,Carrier A,$5.42,,Kolkata,12.0,503.0,12.0,$71.92,Pass,4.22,Air,,622.31
haircare,C638265-0000/11,81.81,51.0,578.0,$2246.0,Female,12.0,7.0,15.0,2.0,Carrier A,$6.81,Supplier 4,Chennai,23.0,795.0,10.0,$37.83,Fail,,Road,B route,478.37
skincare,C638265-0000/22,33.82,50.0,111.0,$2551.16,Female,77.0,24.0,58.0,2.0,Carrier A,$6.67,Supplier 5,Mumbai,15.0,786.0,9.0,$89.01,Pending,2.63,Road,C,142.49
cosmetics,C638265-0000/20,31.14,2.0,892.0,$5415.36,Female,74.0,5.0,6.0,3.0,,$3.43,Supplier 5,,10.0,957.0,16.0,$21.58,Pass,3.93,Rail,a,224.73
skincare,C638247-0000/36,,26.0,341.0,$4249.58,Female,82.0,29.0,91.0,6.0,Carrier A,$4.77,Supplier 5,Chennai,19.0,108.0,5.0,$55.95,Pass,1.57,Rail,B route,948.99
skincare,C638247-0000/11,86.1,85.0,470.0,$4273.08,Male,37.0,2.0,78.0,5.0,Carrier C,$3.57,Supplier 2,Chennai,,473.0,25.0,$43.87,Fail,1.44,Road,c,103.18
cosmetics,C638247-0000/22,,76.0,24.0,,Female,53.0,9.0,12.0,8.0,Carrier C,$2.88,Supplier 5,Mumbai,10.0,,14.0,$79.73,Fail,3.55,Sea,route_A,622.35
haircare,C638247-0000/20,52.58,5.0,936.0,,Female,75.0,12.0,48.0,6.0,Carrier A,$2.65,Supplier 4,,16.0,434.0,18.0,$71.98,Pass,3.12,Road,route_A,182.83
skincare,C638217-0000/36,90.92,37.0,511.0,$1966.59,Male,17.0,25.0,7.0,4.0,Carrier B,$6.05,Supplier 2,Kolkata,22.0,397.0,9.0,$81.49,Pass,0.97,,C route,573.85
cosmetics,C638217-0000/11,72.93,81.0,54.0,$5707.66,Non-binary,95.0,22.0,91.0,5.0,Carrier C,$5.3,Supplier 3,Kolkata,17.0,860.0,15.0,$36.7,Pass,2.69,Air,a,224.78
cosmetics,C638217-0000/22,74.15,81.0,646.0,$4720.52,Male,44.0,2.0,73.0,1.0,Carrier B,$3.7,Supplier 2,Bangalore,25.0,194.0,18.0,$24.41,Pending,0.67,Rail,C route,424.49
haircare,C638217-0000/20,68.77,56.0,452.0,,Non-binary,11.0,26.0,18.0,,Carrier A,$7.36,Supplier 2,Kolkata,9.0,431.0,14.0,$53.61,Pass,4.36,Rail,routeB,406.01
skincare,C624159-0000/04,85.85,18.0,756.0,$9819.9,Non-binary,58.0,12.0,30.0,3.0,Carrier A,$1.99,Supplier 1,Bangalore,20.0,709.0,4.0,$74.75,Fail,2.06,Air,routeA,247.89
cosmetics,C624149-0000/04,48.08,12.0,900.0,$2857.33,Non-binary,23.0,,77.0,3.0,Carrier C,$5.25,Supplier 1,Chennai,18.0,688.0,24.0,$71.19,Pending,4.55,Road,routeA,454.56
skincare,C624104-0000/04,,59.0,240.0,$1349.31,Non-binary,69.0,25.0,97.0,7.0,Carrier A,$7.6,Supplier 4,Chennai,15.0,350.0,25.0,$72.79,Pending,0.64,Road,C route,238.73
cosmetics,C631982-1455/36,8.15,42.0,172.0,$2772.86,Non-binary,43.0,25.0,81.0,4.0,Carrier C,,Supplier 2,Chennai,14.0,575.0,8.0,$82.3,Pass,1.18,Sea,routeB,434.32
skincare,C631982-1455/20,49.27,85.0,47.0,$6959.33,Non-binary,89.0,9.0,90.0,5.0,Carrier B,$2.59,Supplier 3,Mumbai,22.0,959.0,7.0,$61.13,Pass,0.02,,A route,507.83
cosmetics,C631982-1384/36,56.03,58.0,372.0,$3317.42,Female,62.0,1.0,47.0,9.0,Carrier B,$6.27,Supplier 3,Mumbai,16.0,116.0,29.0,$88.87,Pass,2.85,Road,A,759.27
haircare,C631982-1384/20,94.02,23.0,2.0,$5012.0,Male,18.0,20.0,22.0,4.0,Carrier B,$4.67,Supplier 3,Chennai,11.0,436.0,6.0,$96.9,Fail,2.6,Road,route_C,510.45
,C631968-1455/36,30.35,3.0,255.0,,Male,6.0,13.0,62.0,6.0,Carrier A,$6.14,Supplier 3,Kolkata,8.0,960.0,15.0,$13.15,Fail,0.07,Air,b,283.28
cosmetics,C631968-1455/20,7.67,76.0,578.0,$4889.66,Female,25.0,13.0,93.0,4.0,Carrier B,$9.2,Supplier 3,Kolkata,7.0,229.0,22.0,$35.78,Pending,1.28,Road,route_A,865.45
skincare,C631968-1384/36,46.42,37.0,,$4285.78,Female,17.0,,75.0,4.0,Carrier B,,Supplier 4,Bangalore,2.0,562.0,9.0,$44.23,Pending,1.41,,A,372.25
haircare,C631968-1384/20,36.13,97.0,358.0,$5050.55,Female,65.0,20.0,91.0,1.0,Carrier B,$5.88,Supplier 5,Chennai,18.0,823.0,5.0,$92.18,Pass,4.19,Rail,routeB,909.37
cosmetics,C631967-1455/36,30.48,70.0,965.0,$3257.55,Female,41.0,21.0,79.0,3.0,Carrier B,$5.1,Supplier 3,Mumbai,20.0,988.0,1.0,$48.37,Pending,1.0,Road,b,825.56
cosmetics,C631967-1455/20,45.1,28.0,733.0,$9251.14,Non-binary,9.0,10.0,29.0,8.0,Carrier B,$2.54,Supplier 1,Bangalore,17.0,339.0,7.0,$76.7,Pending,3.27,Rail,route_B,277.09
haircare,C631967-1384/36,,83.0,751.0,$8962.31,Male,57.0,5.0,88.0,7.0,Carrier C,$7.75,Supplier 1,Delhi,29.0,518.0,23.0,$98.96,Pass,4.67,Rail,a,438.03
cosmetics,C631967-1384/20,78.06,91.0,990.0,$6009.16,Unknown,67.0,19.0,83.0,5.0,Carrier A,$7.09,Supplier 3,Kolkata,21.0,174.0,,$88.64,Pending,,Rail,routeB,761.19
cosmetics,C631966-1455/36,67.3,25.0,18.0,$9088.17,Male,63.0,7.0,79.0,3.0,Carrier B,$6.25,Supplier 4,Mumbai,9.0,542.0,3.0,$53.21,Fail,2.48,Sea,A route,734.15
cosmetics,C631966-1455/20,48.75,11.0,897.0,$2293.59,Female,33.0,22.0,47.0,1.0,,$9.99,Supplier 2,Bangalore,,602.0,18.0,$85.53,Fail,3.61,Sea,A route,742.15
haircare,C631966-1384/36,99.01,19.0,810.0,$2615.16,Male,,10.0,27.0,5.0,Carrier C,$6.75,Supplier 4,Mumbai,2.0,228.0,12.0,$15.43,Pending,2.66,Air,routeA,603.05
skincare,C631966-1384/20,99.42,1.0,204.0,$2771.05,Female,90.0,15.0,1.0,3.0,,$3.28,Supplier 4,Bangalore,14.0,490.0,,$92.88,Pending,3.97,Road,routeA,817.15
cosmetics,C619893-0003/51,19.17,88.0,629.0,$6084.81,Female,,18.0,32.0,,Carrier B,$6.09,Supplier 1,Kolkata,20.0,279.0,1.0,,Fail,4.08,Road,routeB,541.97
skincare,C619893-0003/44,55.74,17.0,399.0,$3684.97,Unknown,84.0,4.0,52.0,1.0,Carrier C,$1.94,Supplier 3,Delhi,20.0,187.0,9.0,$56.48,Fail,4.41,Sea,A route,442.05
cosmetics,C619893-0003/43,52.67,87.0,631.0,$9044.18,Female,36.0,8.0,91.0,6.0,,$8.65,Supplier 1,Mumbai,16.0,440.0,25.0,,Fail,1.31,Rail,routeC,920.07
cosmetics,C619893-0003/35,88.59,36.0,178.0,$3101.33,Non-binary,36.0,1.0,28.0,5.0,Carrier C,$8.4,Supplier 1,Kolkata,7.0,193.0,26.0,$27.46,Pending,0.52,Rail,c,131.15
skincare,C619893-0003/33,13.31,36.0,621.0,$5418.1,Female,60.0,,35.0,3.0,Carrier C,$5.92,Supplier 3,Chennai,16.0,782.0,11.0,$57.31,Fail,1.77,Rail,B route,382.82
skincare,C619893-0003/20,10.02,64.0,375.0,$3403.25,Unknown,37.0,13.0,56.0,8.0,Carrier B,$5.25,Supplier 3,Bangalore,7.0,591.0,15.0,$65.52,Fail,4.58,Sea,C,330.6
haircare,C619893-0003/04,80.61,74.0,555.0,,Male,84.0,10.0,11.0,4.0,Carrier A,,Supplier 4,Chennai,17.0,421.0,6.0,$77.28,Pass,2.5,Sea,B,175.7
haircare,C619892-0003/51,16.87,,973.0,$5139.61,Male,77.0,14.0,91.0,5.0,Carrier C,$4.97,Supplier 1,Kolkata,27.0,410.0,8.0,$35.41,Pending,4.0,Sea,C,400.41
cosmetics,C619892-0003/44,57.82,21.0,703.0,,Non-binary,69.0,26.0,56.0,9.0,Carrier A,$6.46,Supplier 4,Delhi,19.0,690.0,29.0,$30.87,Pending,1.9,Air,b,857.05
cosmetics,C619892-0003/43,30.42,31.0,156.0,$1179.71,Female,85.0,,14.0,5.0,Carrier A,$4.65,Supplier 4,Chennai,10.0,850.0,6.0,$63.74,Fail,1.38,Road,a,571.44
haircare,C619892-0003/35,73.83,22.0,346.0,$4064.12,Male,9.0,20.0,16.0,4.0,Carrier B,$2.88,Supplier 4,Bangalore,3.0,993.0,20.0,$39.2,Pass,2.89,Road,,618.59
skincare,C619892-0003/33,18.95,55.0,788.0,$7323.31,Unknown,8.0,7.0,51.0,7.0,Carrier C,,Supplier 3,Delhi,3.0,638.0,20.0,$21.83,Pending,1.56,Road,a,
skincare,C619892-0003/20,10.22,21.0,414.0,$8258.2,Male,2.0,28.0,63.0,2.0,Carrier B,$7.24,Supplier 1,Bangalore,28.0,410.0,2.0,$99.61,Pass,3.06,,,663.03
haircare,C619892-0003/04,86.35,7.0,123.0,,Unknown,58.0,27.0,19.0,5.0,Carrier C,$5.05,,Bangalore,28.0,234.0,29.0,$17.85,Pass,3.03,Rail,b,173.84
,C619891-0003/51,1.05,1.0,992.0,$1262.13,Non-binary,86.0,5.0,43.0,4.0,Carrier B,$6.33,Supplier 1,Delhi,3.0,291.0,8.0,$53.78,Pass,0.75,Air,routeA,382.54
skincare,C619891-0003/44,84.94,54.0,821.0,$9498.23,Female,1.0,18.0,80.0,1.0,Carrier A,$6.7,,Mumbai,,813.0,12.0,$44.61,Pending,0.61,,routeC,976.87
cosmetics,C619891-0003/43,98.94,38.0,498.0,$3655.07,Male,47.0,10.0,77.0,7.0,Carrier A,$8.76,,Delhi,17.0,344.0,,$34.88,Pass,2.23,Rail,a,380.11
skincare,C619891-0003/35,21.56,26.0,864.0,$7243.88,Unknown,71.0,4.0,76.0,7.0,Carrier A,$3.81,Supplier 3,Kolkata,,585.0,2.0,$22.15,Pass,0.78,Rail,c,541.7
haircare,C619891-0003/33,43.48,29.0,917.0,$9675.92,Female,63.0,7.0,68.0,7.0,,$3.92,Supplier 5,Delhi,22.0,,25.0,$48.19,Fail,3.75,Air,A,842.89
